Close,Open,Volume
52.29659652709961,52.21199862213946,36129300
52.7426643371582,52.93493126238769,35705300
53.83473587036133,52.75034765999132,35174600
53.873191833496094,54.39615807606004,30202200
55.74971008300781,54.449989796238015,51158600
56.46323776245117,55.638126856482124,35608400
55.249839782714844,55.007158672856264,26735800
56.47941589355469,56.22055889085081,22070200
55.19322204589844,55.26602268514991,29131700
54.780670166015625,55.24985044407177,27692000
54.16587829589844,54.19823619243074,45903800
53.37313461303711,54.03645610239413,19335700
56.79489517211914,54.02026890359555,37223500
54.966712951660156,56.44705423004483,28773800
56.03449630737305,55.73519659562888,24956700
55.19322204589844,56.34189961276541,28510100
54.12543487548828,54.60269995717231,22128100
52.55611038208008,53.34077238405309,34469300
52.17591094970703,52.92012401229283,33242900
51.682464599609375,51.75526832076322,40922200
50.897804260253906,52.1678223702554,49910300
52.758338928222656,52.13546027715973,24319700
51.50450134277344,52.31343023901918,24525000
52.18400573730469,51.908966698520494,24144700
56.26100540161133,53.83421879055642,49273400
56.75445556640625,56.697824617656146,24797600
55.20939636230469,56.07495002177861,29457800
54.19823455810547,54.80493121360665,31018300
55.290283203125,54.8453760584028,36958800
55.20939636230469,54.42473435694618,65178000
56.99711990356445,54.546066738999535,34136800
56.180110931396484,56.46324099023332,35289700
55.37118148803711,56.18011039901873,44482000
56.64120101928711,56.76254159323511,34529500
55.4682502746582,55.581499818451114,44160700
55.58959197998047,54.76448109062184,18503200
54.76448059082031,54.71594683482005,31646600
55.28219223022461,54.77256929878972,24371000
55.35499954223633,54.95053513119314,34889700
58.275230407714844,55.40353075252109,55575000
59.86073303222656,59.245945397350695,42688100
61.3087158203125,60.02251579120703,41717500
62.255157470703125,61.71317667536825,42621400
60.85572052001953,62.44930518131619,76852200
61.08222198486328,60.96088141748688,83593200
59.85264587402344,61.81025844657418,45515900
59.44818115234375,59.21359103856292,33885800
58.388492584228516,58.445117364567416,32960000
56.48750686645508,58.73632823286714,34091700
57.377323150634766,56.79489339550448,25840500
58.21052551269531,58.48556456027558,27494000
57.52293014526367,57.94357042536692,22651000
58.259056091308594,57.4177754745977,37240700
59.96589660644531,58.0810969765097,36846800
58.186256408691406,59.270218179474284,32035800
58.186256408691406,57.927399405844916,28158100
59.480533599853516,57.66044380220004,40845700
57.36114501953125,58.24287446219819,52613000
54.56224822998047,55.48442662129684,52793500
54.30339813232422,53.389310641613584,39184100
55.953609466552734,56.18010856677857,42670000
54.31957244873047,54.715945849414524,34390300
58.44511032104492,57.55528980653989,61191100
58.137718200683594,58.24287672854293,29445500
59.901187896728516,57.95975728998535,39756500
59.17314529418945,59.94162521592239,42208500
60.305641174316406,57.838406002076674,47658100
66.57485961914062,63.088371408834796,80174100
67.3918685913086,66.6476554413538,43822500
66.68810272216797,67.39995795619558,32935300
67.22198486328125,65.41807701978718,31790500
65.38572692871094,68.23315404834132,44324400
64.64958953857422,63.98626815585751,27745900
64.82754516601562,64.67384673894142,27105100
65.46660614013672,65.46660614013672,22415800
65.88725280761719,65.93579273565751,12420900
65.44234466552734,66.33216515894179,20477000
65.76592254638672,65.19966860903244,16166300
68.30596160888672,67.01976138615791,42574300
69.33329010009766,68.7589513645899,59932800
69.7134780883789,69.90761925521468,34319300
70.21501922607422,70.18266133489836,30213600
70.14221954345703,71.1048468457714,21896500
71.1614761352539,70.36872309979657,21335700
68.6295166015625,69.4950763445026,45441000
69.47080993652344,69.16341918416113,29827900
71.78433990478516,71.23426807452624,37713000
69.64068603515625,71.30708376578717,34995000
69.93452453613281,70.00757294412797,31559400
70.52705383300781,69.60173677824777,34564000
70.75431823730469,70.93288926758113,24782100
69.54491424560547,70.6163342415649,37762100
69.29329681396484,68.99297223488524,27508500
69.60173797607422,69.29330101672699,22657300
69.99945831298828,70.5351714388771,39183700
69.60173797607422,70.03192848527841,19429200
70.06438446044922,69.22023450398095,18656500
70.70561981201172,70.14555724801683,18407500
72.39392852783203,71.4280248465567,26720300
72.23158264160156,72.39392276436885,23314500
72.14230346679688,72.23970754902345,40110800
72.56436920166016,71.97995719368471,12783800
72.43450164794922,72.56437374346889,25332600
72.56436920166016,72.48320224336179,26395300
73.78190612792969,72.6130818906102,29085600
74.9507064819336,73.86305566764723,31420600
75.03189086914062,74.29325722934612,19285800
75.95719909667969,75.07246254250948,19821100
75.6893539428711,76.28999694799518,23834100
76.08706665039062,75.87603379546022,18058600
76.1520004272461,76.04648400292263,16905800
74.8776626586914,74.6747421636814,19563900
74.78025817871094,75.08870129271348,18719500
75.76239776611328,75.53512778836094,16737300
76.08706665039062,76.13577177991782,21712500
76.28998565673828,76.21693725283485,27103900
76.54161071777344,76.58219109987692,13534300
77.3532943725586,76.54972476195135,17439800
78.08380126953125,77.27211931790352,18282900
79.54483032226562,78.32730740916972,26876000
77.3695297241211,79.42308423926477,34682400
77.09355163574219,77.84029751735513,23820000
76.71207427978516,76.54973414996643,20658600
75.85980987548828,77.27213502445399,28818100
72.35334014892578,74.42313193093085,37844400
72.19911193847656,72.85657857416787,22545600
71.29814910888672,71.59035514561516,17888700
71.76892852783203,71.09523091049986,16259700
72.01243591308594,72.32087287749532,14411000
71.74458312988281,72.01243971959435,19782200
70.45399475097656,71.57411359694822,18099100
70.38094329833984,69.73971379507114,13798500
70.697509765625,70.6163427940455,20072400
72.23970031738281,70.69750322938211,28465800
72.39392852783203,72.47509549935634,28740800
71.45236206054688,72.72670249204886,26381400
70.9085464477539,70.6569269865742,16864400
70.57574462890625,70.61633120435634,21485100
69.02543640136719,69.84523693604582,17183900
69.02543640136719,68.63582632575849,14422200
69.25271606445312,69.0416769859144,21127300
72.40203094482422,71.24132545279915,30916600
72.23970031738281,72.40203424553344,21740900
72.48320770263672,73.13254961057268,19783400
69.92640686035156,70.96535884916818,27298600
69.26082611083984,70.49458001832153,20898200
69.8939437866211,69.47998419553889,22274800
68.97674560546875,69.09849296286434,24439300
68.74947357177734,68.66830659773356,21820200
69.03355407714844,68.48161008943026,23460200
69.66202545166016,68.94864867133157,18077900
67.56336975097656,68.01960131564675,34103400
67.81222534179688,67.3725874622549,20573400
68.6251449584961,68.77445653270173,39906400
69.189208984375,68.61684690522222,19650900
68.60856628417969,69.03161689179612,15692200
67.75416564941406,68.01960776804623,18085500
66.01219940185547,67.62143942978304,26000100
65.2573471069336,66.10344821800257,27801900
65.1495132446289,65.95413645113324,14202900
65.83800506591797,65.29882398650805,13866800
66.78363800048828,66.35229063780935,17345200
67.87029266357422,67.77074950100598,14249000
66.60115051269531,67.68780319143869,22468400
66.61772918701172,66.19468502095415,13510200
64.73474884033203,66.32740129782121,20485600
63.78081512451172,64.4941919013515,25382600
63.66468811035156,63.59832600452285,13976800
64.89236450195312,63.66469080668239,13849000
68.31822967529297,66.775345411664,34226000
66.85829162597656,68.64173370705377,32702000
65.95413970947266,66.36059659157696,21361900
65.37347412109375,65.61403201899529,22693200
64.59374237060547,65.9292497672086,21479200
65.1495132446289,65.35689009873252,15193400
63.24993896484375,64.12092426237268,31128000
61.931026458740234,62.9596138782834,31112800
59.691349029541016,59.89042902446701,29754000
58.065513610839844,59.060919884141605,31799200
58.289485931396484,58.89502915662235,25907200
59.52545928955078,57.816669555667126,31717800
60.05633544921875,59.41761122394762,33277500
57.68394470214844,59.14387948163321,37367900
57.23601150512695,58.01575049862225,19958300
55.46086502075195,57.27748824374284,35996200
57.26919174194336,56.149358015979665,27107300
58.04063034057617,58.64616716254436,24917600
58.63787841796875,57.650762615644304,18717400
57.534629821777344,58.80377504409557,24792600
56.414798736572266,56.406501890745865,27709000
56.47285842895508,56.32354686200498,17578100
57.285770416259766,57.484856718983316,21020000
56.10788345336914,57.23601409249795,23990300
57.965972900390625,57.335551854036865,30913100
58.04893493652344,57.965979127467186,23710600
57.41020584106445,58.480271136184534,33892200
56.48945236206055,56.73830711214084,18936200
55.21200942993164,55.991748395718,39413300
53.95945739746094,54.56499423854503,33304700
53.79355239868164,54.581588207911174,36934900
55.0212287902832,55.36962038846074,38181700
54.60647201538086,55.859023595016666,17320700
53.32073211669922,55.01292789143979,39920700
52.930870056152344,53.32073639510588,103408900
54.05070495605469,53.86821231636948,51982400
56.35673522949219,56.40650364872355,39185700
55.892208099365234,56.7963744848209,21478500
56.074703216552734,56.24060850628768,31884200
56.9622688293457,56.07469620827261,27377500
56.70512771606445,57.79178041068925,30056800
55.676544189453125,56.24060952751494,26651200
56.26548385620117,56.65535331487719,34288100
57.252593994140625,57.22770978644809,53775600
57.700531005859375,57.31895837262396,31874100
57.79177474975586,57.56781055297999,39953600
57.567813873291016,57.77519071986005,14894300
56.08299255371094,57.23600726626192,35748700
55.51892852783203,55.63505905334214,27336800
55.220306396484375,55.303255869301886,21394900
54.66454315185547,54.747492632540464,23510900
54.780670166015625,54.38250382424962,15030400
55.43598175048828,55.49404701606504,22737400
53.68571472167969,55.394497774400705,37628600
54.34103012084961,53.68571853259937,24841800
53.27096939086914,54.50693371794142,42992000
54.93827819824219,53.67742339905194,22738400
54.66454315185547,54.614768400532704,12573200
54.18342208862305,54.42397998950359,27363600
53.79355239868164,53.68571871744856,18579200
54.2995491027832,53.48663546281575,57287600
53.47004318237305,53.5032242359095,36698500
55.22860336303711,53.98434228213826,35550200
55.61846923828125,56.40649867358915,22864300
56.91250228881836,56.58899491440427,24187200
56.91250228881836,57.39361809181747,20342500
56.28207778930664,56.68024413980949,15322300
55.92538833618164,56.18253993801098,16950600
55.77607727050781,55.9834541259604,14512600
55.9005012512207,56.53092862549084,20992700
56.240604400634766,55.94198122955153,24852700
57.94108581542969,56.157643787719294,30616400
59.73283386230469,59.47568224667879,31556700
59.52545928955078,59.517162442626706,19066400
58.41390609741211,59.06092081815427,28254500
56.099586486816406,58.08210878325558,45938800
57.368736267089844,56.40650462110064,26065700
56.5723991394043,57.045218079109034,30015700
55.65164566040039,56.19082670931189,29547300
56.00004959106445,55.45257163759282,35512300
56.04151153564453,55.742888399366905,22954300
56.323551177978516,56.11617433735904,23057700
55.95856857299805,55.56869908152095,43405600
55.45256805419922,55.958568071113476,21859000
54.7972526550293,55.41938315775629,28372300
54.34103012084961,54.90509539120178,42335100
52.895565032958984,53.81845847240126,41056900
52.374298095703125,52.938289419493806,28611000
52.16920471191406,52.45974587135886,30508600
52.904109954833984,53.48519234867999,39481200
52.31447982788086,52.2973887869896,34201900
52.382843017578125,52.54520628323903,17695300
53.476646423339844,53.015198082288414,30995800
53.86973190307617,54.04918295345912,19128500
53.15192413330078,53.57064324843101,17821500
53.040836334228516,53.5535545720747,11395300
53.801368713378906,53.34846750376589,14173600
55.518978118896484,54.160271300026366,28625700
55.527523040771484,55.72406185887608,21812600
55.61297607421875,56.031695169294586,31011100
58.86874008178711,56.988771295689915,57288600
59.304561614990234,59.202015359627566,22397800
59.04819107055664,58.95419197936492,19253500
58.09966278076172,59.09092360898006,28466500
57.005863189697266,56.9973160390844,19989200
57.82621383666992,58.19366307960989,19493800
57.78349304199219,58.10821306205997,14201300
57.561309814453125,57.82621280361962,15448400
59.919822692871094,59.21910628674588,62390300
59.4241943359375,60.67181107714784,37901700
58.72347640991211,59.42419282259806,21849000
58.834556579589844,58.680740481203316,43870300
59.22764587402344,59.20201094198717,14372200
57.680946350097656,58.364574988739975,21686000
58.10820770263672,58.44147484289544,17063700
56.911865234375,57.26222670131461,34715000
56.02315139770508,56.14278543208482,24178800
56.14278030395508,56.48459459363241,17109300
56.997318267822266,56.49314719456575,26072300
57.74930953979492,57.518582107345395,19018000
57.24513626098633,57.74931387822473,11175900
56.894775390625,56.46750914080577,15268800
56.28805923461914,56.740960425440576,14377000
56.31369400024414,56.28805906794385,11556300
57.1340446472168,56.30514706203002,22711400
56.7238655090332,56.168424594730155,14392200
57.065677642822266,57.30494569271466,18261700
57.561309814453125,57.09131433086846,13659400
56.90331268310547,57.42457799886836,16302700
57.510047912597656,57.595499870652816,13103300
57.98003005981445,57.253678723209276,24031000
55.85224533081055,57.45876410129111,34907300
55.048980712890625,55.800973466664836,22855500
53.56209945678711,54.10899975662329,58015100
53.45955276489258,53.31428054917686,17595000
54.68153381347656,54.690077703813415,21768800
54.63026428222656,55.28825145423256,26091800
55.80097579956055,54.51917376814521,30936700
57.740760803222656,55.946243855923534,47989100
58.26203155517578,58.450029765874085,26604100
58.962745666503906,57.911667766448524,20961400
60.09073257446289,59.18493009864564,31543500
60.84271240234375,60.88544163587942,28599600
61.09907150268555,60.842709154288706,19096300
59.88563919067383,60.526538565951846,37073000
59.92836380004883,59.91982316886212,21047900
60.21890640258789,60.24454133449335,16542700
61.141815185546875,61.01363398105128,22200500
61.01362609863281,61.52634433080969,14410500
62.902130126953125,61.54342022852557,52233600
63.32086181640625,62.46632925067995,31235400
63.440494537353516,63.431953905961095,24538600
64.99574279785156,64.77356903190916,28810100
66.56808471679688,66.04681935721031,45317800
65.93529510498047,66.81619418913712,33715300
65.52127838134766,65.51247422849927,10279200
64.96630859375,65.6269829184322,16667000
64.57872009277344,64.6932412933932,17312300
64.71966552734375,63.671393325017554,22019000
64.70203399658203,65.0103540476317,15853100
65.05440521240234,65.1953523117307,29712900
66.26123809814453,65.82959937716724,25025200
64.77250671386719,65.39794423908572,22402300
64.17350006103516,64.50824603057727,25179500
63.75067901611328,64.74609271595787,20503900
63.953277587890625,64.0325620069647,17535800
64.12945556640625,64.39372125736911,16083200
64.18231201171875,63.49521175640418,15443400
64.29682922363281,64.83417826073362,11036300
64.3056411743164,63.865191577232046,25288200
64.65798950195312,65.18652757054201,29454300
65.0632095336914,65.23938666938122,23279500
65.37152099609375,65.23938478777394,16333400
65.82958984375,65.80315722648643,21763700
65.61817932128906,65.82959996755268,14147900
67.80281829833984,66.46384763621326,24202600
67.29187774658203,67.9437411603715,26277000
67.52973175048828,67.97018132343727,12149500
68.18160247802734,67.6971052080355,13821200
68.00540924072266,67.82923210536312,16545800
67.87328338623047,68.35777389479172,18021800
67.52091979980469,67.57377159708254,25315100
66.61359405517578,67.32712019368529,18707000
65.75911712646484,66.09385635465608,21082500
65.42438507080078,65.13369342280862,23013300
64.59634399414062,65.2746334634965,15257400
63.627349853515625,64.12065123689898,21354600
63.962093353271484,63.82114625112746,20289100
63.15166473388672,63.60091847938841,16343400
63.02833557128906,62.737637244808084,12745700
62.209102630615234,63.072380065066945,22620300
61.09034729003906,61.90077279665306,43086400
60.78204345703125,61.83911978538432,30490600
59.98923110961914,61.2224912707289,60583000
59.72496795654297,59.460695510427854,23318900
60.95821762084961,60.73799283649578,33886800
61.574859619140625,61.92722066729192,36922100
60.05970764160156,61.66294391455078,47637000
61.22248840332031,59.81305116551875,27397200
60.93179702758789,61.21368450727664,15866100
60.5882453918457,61.13440531072081,34371300
59.689727783203125,59.98923026573221,34753400
59.41664505004883,59.78662780124258,21060300
58.20981979370117,59.249281101471816,32589900
57.707706451416016,58.05125658971797,24103300
58.72954177856445,58.20100365915914,27505600
58.84406280517578,58.86167783012691,19863400
58.32433319091797,59.451883052267945,25812100
58.068870544433594,58.227432660779876,18534800
57.892696380615234,58.13053620700746,12497900
57.707706451416016,57.698895577921085,17360200
59.90113830566406,58.570978793837746,40947100
59.45187759399414,59.05547569250694,12571600
58.148155212402344,58.27148055667545,44417200
58.58860397338867,57.80460427256374,20362800
59.21403884887695,58.87929288807664,35910500
59.354984283447266,60.12136898892175,42133700
57.91912078857422,58.61503194369988,33864400
59.443077087402344,58.579792970714,28141800
58.79120635986328,58.844064878032285,20331500
59.01143264770508,58.62384158870593,20717000
58.914527893066406,58.92333876564625,22423300
58.782405853271484,58.97619802948718,13148000
58.00720977783203,58.13934599924853,24436500
58.80001449584961,58.33313905157337,33510700
58.597408294677734,59.42545564339655,19036200
58.148155212402344,58.31552148207172,23188200
56.34231185913086,57.06464893216866,58622400
55.99125671386719,57.39011824612216,44680100
56.35017776489258,55.770385629570455,32769200
55.63234329223633,56.23053841798055,30085800
54.9973258972168,55.31022917235364,57064200
56.046478271484375,55.669154019209444,21371000
56.506629943847656,56.810328239109964,16888900
56.88395309448242,56.51583033877497,18210000
56.745906829833984,57.454540860701904,18445500
56.092491149902344,56.59865730168409,11058400
55.97285079956055,56.156912176081086,10478200
55.264217376708984,55.503498221964705,27142700
55.7703857421875,55.03414370971657,23927000
55.9820556640625,55.78878928830936,18467000
56.34097671508789,56.69068948836008,16740100
57.00358963012695,56.47901698864409,22583000
56.18452072143555,56.47901752257212,22319900
55.5587158203125,56.046479014361466,22990500
54.95131301879883,55.475885655395146,15379000
57.95150375366211,56.23053394125757,40281300
57.56497573852539,58.55890507442521,37026100
56.69068908691406,57.362513670768756,21206800
56.92996597290039,56.865545019050785,16338700
56.718299865722656,57.79505316506535,25740900
57.04961013793945,57.334901949241825,28567300
56.54343795776367,56.25814615904635,29973800
57.1600456237793,58.01592807993107,34220700
57.3717155456543,57.69382033951921,19932500
58.3104248046875,57.2796859652007,32882400
58.282814025878906,58.006720206721255,27171200
57.776641845703125,57.66620642926187,23160500
58.49448776245117,58.49448776245117,25212800
57.26128005981445,57.684618791516094,27231000
57.26128005981445,57.26128005981445,0
58.80739212036133,57.86868217591221,18487200
58.246002197265625,58.43926506594441,15597400
58.8257942199707,58.62332985036257,17852900
58.89021301269531,59.05586438615643,23681200
59.0650749206543,59.101887900730375,13423600
59.433197021484375,59.58964691900295,21315200
58.89021301269531,58.57730973272888,18245800
59.3687744140625,58.80738877727513,19672800
59.16630554199219,59.58964425708579,13705000
59.516021728515625,59.54362970827461,14504100
59.47920608520508,59.33196119263071,13313500
59.304351806640625,59.313549785024804,21292100
59.73689651489258,59.801317471445834,16647700
60.905677795410156,60.04979537359882,32338800
60.87807083129883,60.868865831391695,22222300
60.70321273803711,61.43025328236891,23042800
60.22465515136719,60.740022794913855,17404000
59.86573791503906,60.0221878051339,16445800
59.89334487915039,59.81971892457896,11731900
60.0958137512207,59.736895993363554,5119400
58.79818344116211,60.07740460059906,22173900
58.199989318847656,58.38404719270222,16496900
58.163177490234375,57.8778821630306,23383600
56.939170837402344,57.83186626606899,18846500
56.35938262939453,56.49742603511495,19865100
55.5587158203125,56.230536887624886,18000800
56.33176803588867,55.92683581980296,17888300
55.59553146362305,55.853215307084305,14822100
56.20293045043945,55.77038671291201,14762900
56.12010192871094,55.586327772581534,24588400
55.3470458984375,56.28575578745008,21969600
55.9820556640625,55.51269897953468,13692600
55.788795471191406,56.00046484839988,12282100
55.56792068481445,55.25501738607957,13976100
55.82560348510742,55.54030817042368,12239900
56.000457763671875,55.687554482454246,8744100
56.506629943847656,56.18452164869683,19497200
55.9820556640625,56.166113529459786,39134100
56.046478271484375,55.65074752999129,13669000
55.816402435302734,56.1293057307266,13962500
56.506629943847656,56.2029281379065,17096700
56.65387725830078,56.55264332493216,13755300
57.26128005981445,56.76431536920177,22429400
58.10795211791992,57.712221402281976,20236800
57.91469192504883,58.05273883617922,24335300
59.0650749206543,58.40245532200087,29884200
58.77057647705078,59.48841201529916,7984300
58.53129577636719,58.255205454065994,13138400
58.07114028930664,58.05273731160609,18662500
57.997520446777344,57.95150597910552,9794400
57.21525955200195,57.67541124282653,17384000
57.06800842285156,57.44533265086008,13413600
57.90549087524414,57.123234353954494,13141700
57.96990966796875,57.79504978431234,10198000
57.362510681152344,57.32569770382543,22363900
56.8287353515625,56.948375777397985,23145000
56.29495620727539,56.78271938713093,20625500
56.24894332885742,56.322569286642775,20553900
56.18452072143555,56.24894167726675,13095200
55.42987060546875,55.77038186355289,22512000
55.7703857421875,55.457482439552486,17817300
55.742774963378906,55.678354008190674,17959500
56.57105255126953,56.552646061522836,72721200
56.67228317260742,56.773513594270966,28005900
55.42066955566406,56.16611303168123,28562300
56.718299865722656,56.05568029032476,34433100
55.448280334472656,56.92076438306676,40469400
54.67522430419922,55.80719705354376,35296000
54.39267349243164,53.715389240035805,24635900
54.6693115234375,54.12557587280232,23930200
54.56437683105469,54.66930890578916,19243400
54.230506896972656,54.40221328313441,14584800
54.43083190917969,54.488064943672846,21989300
54.15419006347656,54.46898265030568,18421500
53.91571044921875,54.364055274430584,26100900
53.419673919677734,53.38151613639275,51693500
53.63907241821289,53.32427982277695,28153700
53.49598693847656,53.371975968169686,44280200
54.354515075683594,53.915711506490226,28349600
54.56437683105469,54.73608320081543,19475800
55.61369323730469,55.56599782961389,23200300
55.69001007080078,55.55646147065035,17719100
54.755165100097656,55.57553557535584,24018700
55.37520980834961,55.80447573408938,17168700
57.04457473754883,56.949183926454864,35232600
56.6343879699707,56.6343879699707,21280300
56.5676155090332,56.672547588496656,19175500
56.834712982177734,56.395905799535704,36685200
56.03342056274414,56.10973248590815,13155000
53.94432830810547,55.27982155236296,29504400
54.36405563354492,54.087417180462296,19501800
54.755165100097656,54.26866247939456,16585500
54.06834030151367,54.85055664428325,17917900
54.06834030151367,54.4785273640546,10204400
53.419673919677734,54.22096917402996,17580600
54.93640899658203,54.1255761489164,25592400
55.43244552612305,55.42290426186704,17929800
55.80447769165039,55.42290715784637,15045100
55.80447769165039,55.737703394073634,10548000
55.53738021850586,55.68046643875894,12056600
54.88871383666992,54.936409244584446,14429800
55.54691696166992,55.87125081692019,19328400
54.70746612548828,55.05087888433692,30842600
54.879173278808594,54.45944858925602,18164700
57.559696197509766,57.435685226890904,44910100
57.81725311279297,57.9221851878171,21557700
61.28953170776367,59.71555784257747,61449300
61.01289367675781,61.7187944214337,37237900
60.5836296081543,62.31023102033752,28980300
60.87934494018555,60.57408997473406,18091500
61.213218688964844,61.451699366990596,20310600
60.039894104003906,60.69810310332783,26675400
59.60108947753906,60.020814152836934,16268300
60.12574768066406,60.001740347496295,22467400
58.30375289916992,58.008039198720766,38028100
58.151126861572266,57.87448840550152,22758400
58.427764892578125,58.618550158788125,17192100
59.26721954345703,58.179748226152086,20939400
59.07643127441406,59.44846053367605,44954000
58.3514518737793,58.284677573534374,25559300
